Store_ID,SKU_ID,Current_Stock,Avg_Weekly_Demand,Demand_StdDev,Max_Shelf_Capacity,Total_Shelf_Space,Holding_Cost_per_Unit,Stockout_Penalty,Spoilage_Risk
STR005,SKU0006,36,69,16.15,59,902,1.46,4.01,0.53
STR005,SKU0007,10,17,4.87,20,902,1.52,5.78,0.52
STR005,SKU0008,30,62,11.13,71,902,0.88,5.53,0.22
STR005,SKU0009,29,69,20.05,81,902,0.9,4.81,0.65
STR005,SKU0010,12,14,3.37,11,902,0.87,4.85,0.52
STR005,SKU0011,56,77,8.35,76,902,1.8,3.24,0.3
STR005,SKU0012,7,15,4.22,12,902,2.19,4.61,0.37
STR005,SKU0013,29,56,11.03,58,902,1.98,4.42,0.34
STR005,SKU0014,34,64,12.29,57,902,2.94,3.67,0.29
STR005,SKU0015,52,49,10.45,54,902,0.81,4.27,0.5
STR005,SKU0016,36,61,7.92,64,902,2.97,5.75,0.45
STR005,SKU0017,22,25,4.85,25,902,1.67,2.52,0.45
STR005,SKU0018,17,22,5.86,24,902,1.05,3.96,0.38
STR005,SKU0019,22,39,4.02,39,902,2.86,3.67,0.51
STR005,SKU0020,13,28,4.33,25,902,1.67,5.86,0.58
STR005,SKU0021,17,26,2.61,27,902,1.37,5.91,0.63
STR005,SKU0022,32,72,13.19,85,902,1.03,4.55,0.35
STR005,SKU0023,14,28,6.88,29,902,1.17,4.43,0.71
STR005,SKU0024,51,67,17.4,70,902,2.95,5.66,0.22
STR005,SKU0025,33,64,18.5,75,902,1.26,2.52,0.73
STR005,SKU0026,50,99,21.95,99,902,2.94,4.47,0.4
STR005,SKU0027,54,99,14.94,118,902,1.33,2.59,0.46
STR005,SKU0028,28,71,20.22,61,902,1.08,5.89,0.61
STR005,SKU0029,22,32,8.16,32,902,0.96,3.62,0.63
STR005,SKU0030,10,18,3.87,15,902,1.53,4.32,0.49
STR005,SKU0031,5,21,5.02,20,902,1.09,3.96,0.86
STR005,SKU0032,4,10,2.85,8,902,2.24,5.63,0.8
STR005,SKU0033,34,67,16.25,59,902,1.1,6.0,0.36
STR005,SKU0034,5,10,1.74,8,902,2.59,2.74,0.61
STR005,SKU0035,32,43,10.43,39,902,2.59,5.06,0.7
STR005,SKU0036,29,57,6.16,48,902,1.21,3.79,0.35
STR005,SKU0037,105,98,17.37,110,902,2.38,2.99,0.21
STR005,SKU0038,8,10,1.81,8,902,2.64,3.92,0.88
STR005,SKU0039,19,25,3.33,24,902,1.98,5.99,0.87
STR005,SKU0040,34,70,7.32,56,902,1.42,3.75,0.42
STR005,SKU0041,25,73,9.25,61,902,1.6,3.47,0.37
STR005,SKU0042,37,72,16.63,83,902,2.47,5.46,0.31
STR005,SKU0043,52,78,20.32,88,902,1.23,5.54,0.68
STR005,SKU0044,17,31,9.23,35,902,1.34,3.69,0.73
STR005,SKU0045,38,76,12.86,73,902,0.9,3.55,0.49
STR005,SKU0046,18,85,18.69,72,902,1.5,4.77,0.37
STR005,SKU0047,14,35,10.06,29,902,0.72,3.22,0.51
STR005,SKU0048,14,25,3.34,26,902,1.3,4.19,0.56
STR005,SKU0049,28,60,14.61,67,902,1.43,2.99,0.58
STR005,SKU0050,45,95,23.84,110,902,1.14,3.57,0.51
STR005,SKU0051,33,66,7.77,60,902,0.75,3.54,0.2
STR005,SKU0052,39,38,10.35,35,902,1.8,4.93,0.53
STR005,SKU0053,68,87,22.85,73,902,2.66,3.49,0.44
STR005,SKU0054,54,78,8.32,86,902,1.34,5.64,0.59
STR005,SKU0055,35,56,6.62,50,902,1.09,5.94,0.25
STR005,SKU0056,32,71,7.8,70,902,1.21,2.78,0.82
STR005,SKU0057,56,78,13.02,91,902,2.65,3.89,0.81
STR005,SKU0058,74,85,17.16,93,902,1.82,3.56,0.59
STR005,SKU0059,22,25,5.16,20,902,0.83,3.73,0.72
STR005,SKU0060,68,99,15.2,79,902,2.27,3.43,0.51
STR005,SKU0061,59,99,27.95,110,902,0.89,3.84,0.61
STR005,SKU0062,34,57,9.9,58,902,0.65,2.99,0.63
STR005,SKU0063,61,94,10.26,102,902,1.14,3.48,0.45
STR005,SKU0064,16,48,7.68,41,902,0.92,5.12,0.87
STR005,SKU0065,30,42,8.66,48,902,2.01,3.7,0.62
STR005,SKU0066,16,32,5.81,35,902,1.71,3.23,0.89
STR005,SKU0067,17,19,2.94,21,902,2.31,2.88,0.5
STR005,SKU0068,43,78,9.85,73,902,1.78,3.72,0.22
STR005,SKU0069,28,43,11.34,39,902,1.55,4.75,0.41
STR005,SKU0070,39,61,18.25,52,902,1.82,3.39,0.66
STR005,SKU0071,9,19,3.15,22,902,1.59,3.98,0.84
STR005,SKU0072,19,28,4.94,24,902,0.59,5.83,0.63
STR005,SKU0073,45,67,14.98,56,902,2.2,4.43,0.53
STR005,SKU0074,8,10,2.44,8,902,2.91,4.36,0.26
STR005,SKU0075,56,78,13.92,86,902,1.56,3.93,0.3
STR005,SKU0076,8,13,3.65,15,902,1.56,4.45,0.24
STR005,SKU0077,10,25,5.3,28,902,0.61,5.95,0.7
STR005,SKU0078,14,33,6.27,33,902,2.73,3.39,0.78
STR005,SKU0079,87,89,20.41,106,902,2.82,5.8,0.32
STR005,SKU0080,6,11,3.2,9,902,2.53,3.02,0.43
STR005,SKU0081,46,41,10.62,47,902,0.77,2.89,0.54
STR005,SKU0082,47,93,10.04,90,902,2.75,4.79,0.3
STR005,SKU0083,31,33,5.49,32,902,0.56,3.38,0.49
STR005,SKU0084,8,21,4.08,17,902,1.61,4.06,0.88
STR005,SKU0085,31,59,9.61,47,902,1.75,5.05,0.7
STR005,SKU0086,31,44,10.56,40,902,2.59,4.37,0.32
STR005,SKU0087,36,42,11.14,36,902,2.38,2.55,0.27
STR005,SKU0088,32,42,10.34,41,902,2.49,3.57,0.51
STR005,SKU0089,2,70,20.85,60,902,2.67,2.73,0.89
STR005,SKU0090,30,60,9.27,51,902,1.69,5.74,0.76
STR005,SKU0091,14,52,14.3,59,902,2.45,5.28,0.41
STR005,SKU0092,5,21,5.32,24,902,0.67,5.94,0.22
STR005,SKU0093,45,76,13.11,90,902,1.61,5.6,0.49
STR005,SKU0094,5,74,18.27,79,902,0.58,4.16,0.31
STR005,SKU0095,30,42,5.07,46,902,2.79,5.59,0.33
STR005,SKU0096,38,49,12.64,55,902,2.9,4.85,0.31
STR005,SKU0097,77,83,17.14,88,902,0.71,4.34,0.7
STR005,SKU0098,22,52,8.24,48,902,1.83,3.8,0.23
STR005,SKU0099,19,53,12.25,45,902,1.31,4.88,0.6
STR005,SKU0100,31,38,8.68,34,902,1.36,4.57,0.73
STR006,SKU0001,16,22,3.12,24,902,1.63,4.65,0.31
STR006,SKU0002,15,21,2.23,22,902,0.81,3.9,0.83
STR006,SKU0003,44,55,10.27,54,902,0.95,5.09,0.25
STR006,SKU0004,7,11,2.35,8,902,1.94,2.78,0.68
STR006,SKU0005,20,44,12.11,39,902,0.55,5.04,0.32
STR006,SKU0006,77,96,27.42,104,902,2.0,5.06,0.76
STR006,SKU0007,45,90,18.52,90,902,1.3,4.31,0.6
STR006,SKU0008,62,99,24.83,96,902,2.58,3.42,0.61
STR006,SKU0009,8,17,3.19,15,902,2.0,4.32,0.44
STR006,SKU0010,23,35,8.72,36,902,2.27,2.93,0.4
STR006,SKU0011,64,83,11.7,98,902,0.79,3.5,0.52
STR006,SKU0012,53,99,17.25,114,902,1.16,3.97,0.73
STR006,SKU0013,20,43,9.75,34,902,2.99,4.86,0.32
STR006,SKU0014,9,16,1.66,15,902,1.58,3.16,0.77
STR006,SKU0015,23,77,18.83,71,902,1.4,3.05,0.54
STR006,SKU0016,52,67,17.9,67,902,2.68,4.63,0.52
STR006,SKU0017,52,84,15.11,87,902,0.58,4.88,0.21
STR006,SKU0018,22,38,7.2,33,902,1.84,2.79,0.29
STR006,SKU0019,30,45,12.16,50,902,1.03,2.62,0.5
STR006,SKU0020,21,98,25.0,97,902,1.42,3.02,0.89
STR006,SKU0021,24,30,4.73,35,902,1.0,5.65,0.38
STR006,SKU0022,23,45,7.42,36,902,0.59,4.85,0.21
STR006,SKU0023,9,19,4.48,16,902,1.54,5.72,0.51
STR006,SKU0024,64,82,17.44,88,902,2.47,4.83,0.21
STR006,SKU0025,22,33,4.37,35,902,2.88,5.88,0.44
STR006,SKU0026,67,73,11.82,75,902,2.06,4.04,0.45
STR006,SKU0027,19,58,16.24,68,902,1.47,4.6,0.2
STR006,SKU0028,16,45,10.69,43,902,2.42,4.6,0.75
STR006,SKU0029,22,91,27.04,87,902,1.76,2.51,0.84
STR006,SKU0030,20,33,8.36,38,902,1.42,2.6,0.9
STR006,SKU0031,16,32,9.23,32,902,0.95,3.01,0.56
STR006,SKU0032,35,71,10.17,66,902,2.49,4.29,0.41
STR006,SKU0033,26,46,11.7,50,902,1.75,4.01,0.7
STR006,SKU0034,10,21,2.18,22,902,2.91,4.39,0.72
STR006,SKU0035,61,64,14.99,59,902,2.5,5.3,0.47
STR006,SKU0036,10,22,4.26,20,902,1.55,5.38,0.6
STR006,SKU0037,16,32,5.42,30,902,2.35,5.92,0.78
STR006,SKU0038,0,98,26.7,81,902,1.63,4.45,0.33
STR006,SKU0039,6,39,10.56,45,902,0.7,3.72,0.21
STR006,SKU0040,14,26,2.72,22,902,1.79,3.58,0.58
STR006,SKU0041,37,71,15.75,62,902,2.66,3.69,0.67
STR006,SKU0042,67,93,16.14,98,902,2.64,3.63,0.6
STR006,SKU0043,31,98,17.95,106,902,1.94,3.88,0.62
STR006,SKU0044,68,95,25.31,103,902,1.45,2.76,0.48
STR006,SKU0045,15,22,3.56,20,902,0.53,4.72,0.66
STR006,SKU0046,54,68,19.63,78,902,1.28,4.49,0.23
STR006,SKU0047,20,28,3.81,28,902,2.97,4.12,0.31
STR006,SKU0048,19,58,13.49,56,902,2.32,2.78,0.51
STR006,SKU0049,15,21,4.92,23,902,2.29,2.83,0.86
STR006,SKU0050,60,70,10.53,62,902,2.4,4.41,0.65
STR006,SKU0051,23,28,4.62,32,902,2.05,2.63,0.45
STR006,SKU0052,93,85,22.69,86,902,1.96,5.04,0.52
STR006,SKU0053,11,18,4.54,20,902,1.63,5.98,0.79
STR006,SKU0054,40,80,13.27,70,902,1.61,4.59,0.58
STR006,SKU0055,2,37,7.65,43,902,2.68,5.03,0.23
STR006,SKU0056,40,87,9.77,93,902,1.48,4.04,0.49
STR006,SKU0057,32,61,8.65,63,902,2.6,4.84,0.47
STR006,SKU0058,48,92,18.14,89,902,2.59,4.78,0.83
STR006,SKU0059,12,25,2.93,29,902,2.43,5.38,0.41
STR006,SKU0060,53,78,20.96,76,902,0.59,4.99,0.25
STR006,SKU0061,13,21,5.12,20,902,0.87,5.12,0.45
STR006,SKU0062,20,34,9.82,37,902,1.29,4.45,0.23
STR006,SKU0063,48,61,14.56,55,902,2.62,4.2,0.78
STR006,SKU0064,43,94,27.08,86,902,2.68,4.11,0.61
STR006,SKU0065,51,62,13.08,68,902,0.6,3.87,0.53
STR006,SKU0066,10,32,7.04,27,902,1.31,3.43,0.45
STR006,SKU0067,12,25,7.38,28,902,2.63,2.62,0.49
STR006,SKU0068,44,66,15.08,69,902,1.12,4.85,0.75
STR006,SKU0069,19,48,5.1,48,902,2.94,5.65,0.33
STR006,SKU0070,29,62,15.18,55,902,1.72,5.76,0.25
STR006,SKU0071,40,51,14.34,56,902,2.84,4.53,0.59
STR006,SKU0072,32,67,17.36,75,902,1.57,2.83,0.8
STR006,SKU0073,9,48,10.4,47,902,1.31,5.58,0.59
STR006,SKU0074,9,23,5.39,21,902,1.41,5.12,0.76
STR006,SKU0075,2,14,4.17,12,902,2.71,3.38,0.82
STR006,SKU0076,28,44,5.2,48,902,1.33,5.31,0.25
STR006,SKU0077,60,96,22.41,101,902,2.17,4.15,0.61
STR006,SKU0078,29,84,13.16,74,902,1.67,5.61,0.78
STR006,SKU0079,6,27,6.16,30,902,2.85,3.37,0.65
STR006,SKU0080,37,85,18.83,97,902,0.9,5.3,0.61
STR006,SKU0081,10,18,2.35,14,902,1.57,4.99,0.75
STR006,SKU0082,41,83,11.73,92,902,0.81,2.55,0.7
STR006,SKU0083,45,67,15.03,76,902,1.95,4.47,0.55
STR006,SKU0084,16,26,3.27,31,902,1.51,5.0,0.23
STR006,SKU0085,10,16,2.45,14,902,0.65,3.05,0.63
STR006,SKU0086,12,55,14.69,52,902,2.62,4.36,0.35
STR006,SKU0087,12,22,3.64,26,902,1.44,3.56,0.38
STR006,SKU0088,39,49,9.68,41,902,1.73,4.94,0.68
STR006,SKU0089,20,51,14.7,51,902,1.52,4.39,0.52
STR006,SKU0090,8,18,2.62,18,902,1.72,4.68,0.7
STR006,SKU0091,30,59,10.5,61,902,0.54,2.75,0.47
STR006,SKU0092,17,36,7.97,33,902,2.54,2.98,0.81
STR006,SKU0093,47,75,18.83,87,902,1.33,4.43,0.5
STR006,SKU0094,6,14,3.92,12,902,2.31,3.13,0.55
STR006,SKU0095,1,38,10.76,40,902,0.66,4.25,0.29
STR006,SKU0096,41,46,11.75,45,902,1.81,4.92,0.55
STR006,SKU0097,31,47,6.85,42,902,2.77,5.33,0.37
STR006,SKU0098,56,92,9.66,80,902,1.5,3.0,0.73
STR006,SKU0099,9,17,3.0,20,902,0.99,5.1,0.7
STR006,SKU0100,41,74,9.49,75,902,0.75,3.77,0.21
STR007,SKU0001,38,95,23.0,98,902,2.65,4.88,0.55
STR007,SKU0002,4,26,6.04,28,902,1.1,3.01,0.23
STR007,SKU0003,62,80,8.7,66,902,2.94,4.3,0.6
STR007,SKU0004,59,98,26.2,106,902,1.12,5.43,0.83
STR007,SKU0005,19,54,8.09,46,902,1.7,2.87,0.81
STR007,SKU0006,5,13,2.42,14,902,1.64,5.4,0.37
STR007,SKU0007,30,45,10.51,38,902,0.66,4.08,0.3
STR007,SKU0008,51,79,14.68,89,902,1.83,5.38,0.75
STR007,SKU0009,18,40,7.53,42,902,2.18,5.85,0.58
STR007,SKU0010,13,28,3.17,26,902,2.36,3.06,0.5
STR007,SKU0011,34,70,12.62,66,902,1.81,4.86,0.77
STR007,SKU0012,7,63,15.94,54,902,2.53,3.32,0.38
STR007,SKU0013,22,48,13.59,55,902,2.38,2.97,0.36
STR007,SKU0014,42,83,15.16,70,902,0.98,4.7,0.63
STR007,SKU0015,87,99,18.29,97,902,1.5,2.88,0.39
STR007,SKU0016,13,28,6.73,25,902,0.86,4.13,0.5
STR007,SKU0017,32,48,13.85,57,902,0.83,4.73,0.52
STR007,SKU0018,64,76,11.66,78,902,2.28,4.25,0.34
STR007,SKU0019,21,54,10.15,46,902,1.83,4.94,0.24
STR007,SKU0020,9,22,5.7,23,902,2.0,5.3,0.74
STR007,SKU0021,32,67,14.87,80,902,2.33,5.55,0.75
STR007,SKU0022,11,29,3.54,30,902,1.19,4.46,0.62
STR007,SKU0023,43,81,18.27,79,902,1.5,3.47,0.3
STR007,SKU0024,53,70,9.61,64,902,2.02,4.28,0.53
STR007,SKU0025,37,48,9.7,40,902,0.74,3.86,0.32
STR007,SKU0026,8,10,2.06,8,902,2.58,3.29,0.82
STR007,SKU0027,5,12,3.3,12,902,1.36,4.35,0.69
STR007,SKU0028,32,86,16.55,94,902,2.15,2.58,0.22
STR007,SKU0029,67,71,11.07,81,902,2.99,4.62,0.2
STR007,SKU0030,45,72,10.53,80,902,1.69,5.38,0.89
STR007,SKU0031,5,34,9.34,28,902,1.04,6.0,0.23
STR007,SKU0032,61,65,8.72,72,902,1.04,5.73,0.81
STR007,SKU0033,24,42,7.78,43,902,0.65,2.81,0.87
STR007,SKU0034,9,47,6.46,46,902,2.42,3.07,0.42
STR007,SKU0035,14,15,3.82,15,902,1.23,2.99,0.58
STR007,SKU0036,10,67,13.06,53,902,0.93,4.45,0.65
STR007,SKU0037,34,53,9.02,43,902,2.28,2.66,0.56
STR007,SKU0038,40,54,9.3,54,902,1.27,5.78,0.35
STR007,SKU0039,32,41,11.09,35,902,2.0,2.72,0.61
STR007,SKU0040,50,54,11.38,54,902,1.54,3.87,0.38
STR007,SKU0041,59,70,17.05,65,902,1.34,5.63,0.32
STR007,SKU0042,62,56,15.65,65,902,1.72,5.82,0.55
STR007,SKU0043,17,30,8.41,35,902,1.28,4.13,0.46
STR007,SKU0044,47,89,14.75,106,902,2.68,4.21,0.22
STR007,SKU0045,46,94,27.31,109,902,0.68,4.73,0.86
STR007,SKU0046,62,84,8.82,100,902,0.58,3.93,0.23
STR007,SKU0047,21,45,7.89,48,902,1.52,3.64,0.83
STR007,SKU0048,23,28,7.82,33,902,0.93,5.09,0.33
STR007,SKU0049,13,29,4.49,30,902,2.36,4.58,0.3
STR007,SKU0050,31,66,10.2,74,902,1.38,4.19,0.25
STR007,SKU0051,21,27,4.33,23,902,1.15,2.85,0.5
STR007,SKU0052,39,56,12.46,60,902,1.4,2.74,0.61
STR007,SKU0053,11,58,10.88,68,902,1.05,4.29,0.83
STR007,SKU0054,8,23,5.64,23,902,1.25,4.67,0.75
STR007,SKU0055,0,24,6.7,20,902,1.92,4.8,0.31
STR007,SKU0056,20,40,9.39,40,902,2.66,5.63,0.32
STR007,SKU0057,5,10,1.41,10,902,1.43,5.36,0.21
STR007,SKU0058,29,63,18.05,69,902,1.3,2.99,0.68
STR007,SKU0059,9,12,1.83,12,902,2.45,5.28,0.21
STR007,SKU0060,16,25,3.25,22,902,0.56,4.87,0.3
STR007,SKU0061,85,96,11.33,112,902,1.26,5.4,0.64
STR007,SKU0062,47,66,14.04,73,902,1.63,5.45,0.31
STR007,SKU0063,56,84,10.31,76,902,2.0,3.71,0.31
STR007,SKU0064,13,21,2.68,23,902,0.89,3.42,0.36
STR007,SKU0065,46,83,13.28,77,902,1.58,4.43,0.47
STR007,SKU0066,12,25,3.91,23,902,1.92,3.55,0.21
STR007,SKU0067,44,81,17.89,92,902,1.78,3.72,0.72
STR007,SKU0068,46,85,22.38,97,902,1.94,2.74,0.74
STR007,SKU0069,19,33,8.32,31,902,2.16,5.97,0.46
STR007,SKU0070,25,37,5.64,29,902,1.45,3.58,0.76
STR007,SKU0071,10,17,2.53,14,902,0.66,5.23,0.4
STR007,SKU0072,20,45,13.19,52,902,0.64,5.98,0.89
STR007,SKU0073,51,99,10.06,114,902,2.65,5.89,0.48
STR007,SKU0074,11,17,4.69,16,902,2.19,4.72,0.67
STR007,SKU0075,31,67,9.38,61,902,2.41,4.39,0.43
STR007,SKU0076,32,69,19.97,63,902,2.82,3.58,0.52
STR007,SKU0077,30,59,9.94,68,902,2.38,5.52,0.65
STR007,SKU0078,39,37,6.96,34,902,2.23,3.68,0.44
STR007,SKU0079,14,50,12.07,50,902,2.14,2.87,0.66
STR007,SKU0080,31,73,15.88,79,902,1.15,3.53,0.3
STR007,SKU0081,18,36,5.89,31,902,2.89,3.6,0.54
STR007,SKU0082,36,72,15.18,64,902,1.86,5.01,0.39
STR007,SKU0083,21,26,6.4,24,902,1.06,3.09,0.84
STR007,SKU0084,46,82,8.89,87,902,1.02,3.61,0.78
STR007,SKU0085,19,42,4.29,47,902,2.54,2.77,0.54
STR007,SKU0086,81,93,17.82,94,902,1.13,5.47,0.52
STR007,SKU0087,54,86,10.87,73,902,0.6,5.04,0.78
STR007,SKU0088,26,38,8.85,37,902,1.57,4.03,0.68
STR007,SKU0089,15,22,3.14,18,902,2.54,4.01,0.68
STR007,SKU0090,20,55,10.26,45,902,1.54,3.08,0.58
STR007,SKU0091,26,44,6.14,45,902,2.51,3.85,0.8
STR007,SKU0092,11,15,3.15,17,902,2.57,5.67,0.33
STR007,SKU0093,47,91,11.21,103,902,2.64,2.99,0.8
STR007,SKU0094,49,78,8.16,86,902,1.97,5.18,0.56
STR007,SKU0095,36,56,6.17,61,902,2.25,2.67,0.63
STR007,SKU0096,5,34,9.89,39,902,1.15,3.59,0.87
STR007,SKU0097,35,75,9.63,82,902,0.75,5.46,0.5
STR007,SKU0098,0,19,4.59,19,902,1.83,4.06,0.67
STR007,SKU0099,40,65,7.38,61,902,0.53,4.96,0.57
STR007,SKU0100,32,39,4.74,32,902,1.66,2.86,0.85
STR008,SKU0001,6,14,2.82,13,902,0.76,4.89,0.54
STR008,SKU0002,23,42,8.1,49,902,0.77,5.37,0.38
STR008,SKU0003,66,74,21.48,76,902,2.68,5.32,0.54
STR008,SKU0004,18,27,7.8,23,902,2.1,4.04,0.84
STR008,SKU0005,20,58,14.84,61,902,2.11,5.66,0.55
STR008,SKU0006,18,20,4.41,19,902,1.51,4.51,0.3
STR008,SKU0007,59,94,17.95,110,902,1.53,5.36,0.58
STR008,SKU0008,19,35,5.99,30,902,1.26,3.25,0.47
STR008,SKU0009,40,72,20.84,78,902,1.59,3.24,0.65
STR008,SKU0010,71,98,21.62,105,902,1.97,5.14,0.37
STR008,SKU0011,44,95,20.5,113,902,0.97,4.76,0.43
STR008,SKU0012,56,68,9.95,69,902,1.15,4.87,0.56
STR008,SKU0013,26,36,3.94,41,902,1.74,3.33,0.28
STR008,SKU0014,34,58,16.76,46,902,1.46,3.9,0.35
STR008,SKU0015,52,86,14.0,73,902,2.55,3.4,0.76
STR008,SKU0016,18,42,7.92,39,902,2.55,2.74,0.86
STR008,SKU0017,5,10,1.23,10,902,1.34,3.21,0.88
STR008,SKU0018,8,30,8.02,29,902,1.63,5.98,0.86
STR008,SKU0019,37,64,6.75,56,902,2.94,3.32,0.86
STR008,SKU0020,9,15,4.0,15,902,2.57,3.06,0.77
STR008,SKU0021,35,90,11.53,92,902,1.04,4.94,0.71
STR008,SKU0022,61,78,21.63,78,902,1.2,4.61,0.36
STR008,SKU0023,5,14,3.44,11,902,0.71,5.11,0.51
STR008,SKU0024,7,12,1.6,14,902,2.19,4.79,0.48
STR008,SKU0025,47,62,13.22,64,902,1.29,3.28,0.71
STR008,SKU0026,25,32,5.2,28,902,1.84,4.25,0.53
STR008,SKU0027,46,62,8.41,66,902,2.42,3.12,0.45
STR008,SKU0028,48,46,12.5,42,902,2.59,3.39,0.77
STR008,SKU0029,62,83,15.0,83,902,1.31,5.95,0.72
STR008,SKU0030,52,83,14.92,77,902,1.09,5.05,0.46
STR008,SKU0031,49,92,12.33,105,902,2.62,5.24,0.49
STR008,SKU0032,15,26,4.59,31,902,1.45,2.61,0.83
STR008,SKU0033,98,94,25.79,81,902,2.55,3.84,0.71
STR008,SKU0034,49,87,15.02,70,902,0.87,4.44,0.68
STR008,SKU0035,49,82,23.81,72,902,2.78,3.02,0.7
STR008,SKU0036,10,10,2.89,10,902,1.71,5.47,0.27
STR008,SKU0037,34,60,7.74,52,902,0.93,2.99,0.59
STR008,SKU0038,26,54,7.31,60,902,1.84,4.73,0.4
STR008,SKU0039,78,86,23.44,82,902,2.68,4.44,0.26
STR008,SKU0040,5,13,2.32,13,902,1.47,5.47,0.71
STR008,SKU0041,45,71,7.16,69,902,0.95,3.59,0.41
STR008,SKU0042,47,74,11.45,85,902,1.94,3.49,0.42
STR008,SKU0043,27,41,9.0,33,902,2.59,5.46,0.65
STR008,SKU0044,0,43,11.17,46,902,0.8,3.27,0.67
STR008,SKU0045,56,81,10.26,85,902,0.6,5.11,0.53
STR008,SKU0046,28,48,5.86,50,902,0.64,3.17,0.59
STR008,SKU0047,27,35,9.95,33,902,1.08,5.56,0.79
STR008,SKU0048,31,43,10.76,34,902,0.52,5.44,0.27
STR008,SKU0049,42,63,13.73,67,902,1.57,5.26,0.25
STR008,SKU0050,5,12,3.05,13,902,2.24,4.22,0.66
STR008,SKU0051,31,59,10.96,49,902,2.28,2.62,0.62
STR008,SKU0052,12,21,5.29,20,902,2.09,2.96,0.33
STR008,SKU0053,46,74,12.9,64,902,1.24,4.1,0.57
STR008,SKU0054,33,63,9.38,65,902,2.34,2.65,0.72
STR008,SKU0055,11,14,3.44,15,902,1.94,2.72,0.71
STR008,SKU0056,35,66,12.14,70,902,2.65,2.94,0.62
STR008,SKU0057,8,26,7.7,24,902,1.7,3.41,0.29
STR008,SKU0058,39,56,9.51,47,902,0.95,5.12,0.41
STR008,SKU0059,36,32,9.1,35,902,2.09,2.67,0.48
STR008,SKU0060,23,88,25.22,81,902,0.88,5.94,0.75
STR008,SKU0061,54,94,13.95,76,902,2.91,3.46,0.58
STR008,SKU0062,20,23,5.97,23,902,2.26,3.62,0.71
STR008,SKU0063,52,75,14.0,67,902,2.39,3.37,0.85
STR008,SKU0064,65,84,23.81,95,902,2.2,4.61,0.64
STR008,SKU0065,36,60,11.4,51,902,0.74,2.57,0.37
STR008,SKU0066,0,47,11.7,45,902,1.66,2.83,0.3
STR008,SKU0067,47,73,14.12,65,902,2.13,2.85,0.2
STR008,SKU0068,30,47,6.84,50,902,1.07,4.83,0.32
STR008,SKU0069,44,59,8.25,60,902,2.2,3.65,0.39
STR008,SKU0070,41,91,16.84,101,902,2.55,4.03,0.39
STR008,SKU0071,39,39,9.79,38,902,1.19,5.82,0.67
STR008,SKU0072,46,88,19.45,70,902,1.0,3.2,0.31
STR008,SKU0073,29,60,14.26,53,902,2.71,2.75,0.5
STR008,SKU0074,35,72,11.27,86,902,0.51,4.04,0.2
STR008,SKU0075,49,61,11.97,58,902,1.14,3.07,0.38
STR008,SKU0076,22,47,5.12,49,902,1.52,3.01,0.23
STR008,SKU0077,74,97,25.56,112,902,2.18,3.94,0.7
STR008,SKU0078,31,88,26.22,71,902,2.99,4.84,0.45
STR008,SKU0079,23,39,7.07,41,902,1.43,3.35,0.54
STR008,SKU0080,26,60,6.13,54,902,2.87,5.57,0.73
STR008,SKU0081,63,90,12.06,82,902,1.42,3.77,0.8
STR008,SKU0082,7,14,3.23,12,902,2.24,5.77,0.56
STR008,SKU0083,27,38,8.45,42,902,0.91,4.22,0.65
STR008,SKU0084,7,13,3.35,12,902,1.65,5.04,0.72
STR008,SKU0085,12,19,2.86,15,902,2.68,5.47,0.4
STR008,SKU0086,38,65,16.43,54,902,1.3,4.35,0.7
STR008,SKU0087,20,26,6.18,22,902,0.76,5.48,0.66
STR008,SKU0088,57,83,13.66,96,902,1.81,3.82,0.51
STR008,SKU0089,16,26,5.44,25,902,1.6,3.77,0.44
STR008,SKU0090,44,93,12.04,108,902,1.07,5.28,0.88
STR008,SKU0091,50,97,18.48,109,902,2.76,3.34,0.89
STR008,SKU0092,30,78,21.55,88,902,2.0,5.01,0.69
STR008,SKU0093,37,43,7.92,39,902,1.37,2.77,0.47
STR008,SKU0094,12,15,4.02,13,902,2.99,4.72,0.73
STR008,SKU0095,37,62,13.52,63,902,0.84,5.8,0.68
STR008,SKU0096,39,75,10.38,72,902,2.62,4.1,0.58
STR008,SKU0097,36,86,18.6,86,902,1.08,3.96,0.29
STR008,SKU0098,32,52,10.46,42,902,1.1,4.39,0.86
STR008,SKU0099,78,84,15.1,99,902,1.75,5.02,0.36
STR008,SKU0100,19,32,3.97,26,902,2.15,3.76,0.48
STR009,SKU0001,52,64,11.73,55,902,2.23,2.5,0.44
STR009,SKU0002,56,89,10.2,95,902,0.56,4.26,0.31
STR009,SKU0003,56,84,10.06,72,902,1.22,3.97,0.22
STR009,SKU0004,12,25,4.58,21,902,2.15,4.36,0.85
STR009,SKU0005,9,17,2.74,14,902,2.72,5.0,0.72
STR009,SKU0006,4,13,3.71,10,902,2.17,3.49,0.21
STR009,SKU0007,8,13,2.28,11,902,1.16,4.27,0.68
STR009,SKU0008,35,65,16.35,59,902,1.77,3.39,0.29
STR009,SKU0009,22,34,7.01,33,902,2.12,4.11,0.71
STR009,SKU0010,27,76,18.3,74,902,0.84,3.71,0.55
STR009,SKU0011,50,76,11.55,75,902,1.86,3.79,0.88
STR009,SKU0012,23,36,10.38,37,902,1.68,4.53,0.5
STR009,SKU0013,25,41,8.45,36,902,1.34,4.91,0.72
